timestamp_s,channel,rail_name,voltage_v,current_a,power_w
17870.645156,1,VDD_IN,4.9440,4.3120,21.3185
17870.646671,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17870.648041,3,VDD_SOC,4.9280,0.7680,3.7847
17870.665234,1,VDD_IN,4.9440,4.3200,21.3581
17870.666709,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17870.668054,3,VDD_SOC,4.9280,0.7680,3.7847
17870.685307,1,VDD_IN,4.9440,4.3200,21.3581
17870.686685,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17870.688066,3,VDD_SOC,4.9280,0.7680,3.7847
17870.705381,1,VDD_IN,4.9440,4.3200,21.3581
17870.706862,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17870.708126,3,VDD_SOC,4.9280,0.7680,3.7847
17870.725449,1,VDD_IN,4.9440,4.3200,21.3581
17870.726864,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17870.728182,3,VDD_SOC,4.9280,0.7680,3.7847
17870.745525,1,VDD_IN,4.9440,4.3280,21.3976
17870.747145,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17870.748583,3,VDD_SOC,4.9280,0.7680,3.7847
17870.765603,1,VDD_IN,4.9440,4.3280,21.3976
17870.767045,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17870.768380,3,VDD_SOC,4.9280,0.7680,3.7847
17870.785703,1,VDD_IN,4.9440,4.3280,21.3976
17870.787759,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17870.789499,3,VDD_SOC,4.9280,0.7760,3.8241
17870.805773,1,VDD_IN,4.9440,4.3360,21.4372
17870.807267,2,VDD_CPU_GPU_CV,4.9040,2.5520,12.5150
17870.808546,3,VDD_SOC,4.9280,0.7760,3.8241
17870.825856,1,VDD_IN,4.9440,4.3360,21.4372
17870.827337,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17870.828698,3,VDD_SOC,4.9280,0.7760,3.8241
17870.845924,1,VDD_IN,4.9440,4.3360,21.4372
17870.847531,2,VDD_CPU_GPU_CV,4.9040,2.5520,12.5150
17870.848868,3,VDD_SOC,4.9280,0.7760,3.8241
17870.866033,1,VDD_IN,4.9440,4.3360,21.4372
17870.867458,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17870.868807,3,VDD_SOC,4.9280,0.7760,3.8241
17870.886123,1,VDD_IN,4.9440,4.3360,21.4372
17870.887727,2,VDD_CPU_GPU_CV,4.9040,2.5600,12.5542
17870.889109,3,VDD_SOC,4.9280,0.7760,3.8241
17870.906189,1,VDD_IN,4.9440,4.3360,21.4372
17870.907591,2,VDD_CPU_GPU_CV,4.9040,2.5600,12.5542
17870.908934,3,VDD_SOC,4.9280,0.7760,3.8241
17870.926279,1,VDD_IN,4.9360,4.3360,21.4025
17870.927766,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17870.929105,3,VDD_SOC,4.9280,0.7760,3.8241
17870.946348,1,VDD_IN,4.9360,4.3440,21.4420
17870.947835,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17870.949229,3,VDD_SOC,4.9280,0.7760,3.8241
17870.966460,1,VDD_IN,4.9360,4.3360,21.4025
17870.968136,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17870.969515,3,VDD_SOC,4.9280,0.7760,3.8241
17870.986526,1,VDD_IN,4.9360,4.3440,21.4420
17870.987985,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17870.989261,3,VDD_SOC,4.9280,0.7760,3.8241
17871.006623,1,VDD_IN,4.9360,4.3440,21.4420
17871.008179,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17871.009602,3,VDD_SOC,4.9280,0.7760,3.8241
17871.026697,1,VDD_IN,4.9360,4.3520,21.4815
17871.028246,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17871.029599,3,VDD_SOC,4.9280,0.7760,3.8241
17871.046767,1,VDD_IN,4.9360,4.3520,21.4815
17871.048249,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17871.049559,3,VDD_SOC,4.9280,0.7760,3.8241
17871.066852,1,VDD_IN,4.9360,4.3520,21.4815
17871.068403,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17871.069742,3,VDD_SOC,4.9280,0.7760,3.8241
17871.086946,1,VDD_IN,4.9440,4.2320,20.9230
17871.088509,2,VDD_CPU_GPU_CV,4.9040,2.4720,12.1227
17871.089789,3,VDD_SOC,4.9360,0.7600,3.7514
17871.107026,1,VDD_IN,4.9440,4.1040,20.2902
17871.108563,2,VDD_CPU_GPU_CV,4.9120,2.3680,11.6316
17871.109841,3,VDD_SOC,4.9360,0.7520,3.7119
17871.127136,1,VDD_IN,4.9520,4.0880,20.2438
17871.128628,2,VDD_CPU_GPU_CV,4.9120,2.3680,11.6316
17871.129975,3,VDD_SOC,4.9360,0.7520,3.7119
17871.147209,1,VDD_IN,4.9440,4.0960,20.2506
17871.148785,2,VDD_CPU_GPU_CV,4.9120,2.3760,11.6709
17871.150092,3,VDD_SOC,4.9360,0.7520,3.7119
17871.167293,1,VDD_IN,4.9440,4.1120,20.3297
17871.168816,2,VDD_CPU_GPU_CV,4.9120,2.3840,11.7102
17871.170143,3,VDD_SOC,4.9360,0.7520,3.7119
17871.187396,1,VDD_IN,4.9440,4.1200,20.3693
17871.189175,2,VDD_CPU_GPU_CV,4.9120,2.3920,11.7495
17871.190513,3,VDD_SOC,4.9360,0.7520,3.7119
17871.207509,1,VDD_IN,4.9440,4.1360,20.4484
17871.209087,2,VDD_CPU_GPU_CV,4.9120,2.4080,11.8281
17871.210444,3,VDD_SOC,4.9360,0.7520,3.7119
17871.227581,1,VDD_IN,4.9440,4.1520,20.5275
17871.229035,2,VDD_CPU_GPU_CV,4.9040,2.4080,11.8088
17871.230371,3,VDD_SOC,4.9360,0.7520,3.7119
17871.247675,1,VDD_IN,4.9440,4.1600,20.5670
17871.249324,2,VDD_CPU_GPU_CV,4.9040,2.4160,11.8481
17871.250654,3,VDD_SOC,4.9360,0.7520,3.7119
17871.267759,1,VDD_IN,4.9440,4.1680,20.6066
17871.269322,2,VDD_CPU_GPU_CV,4.9040,2.4240,11.8873
17871.271092,3,VDD_SOC,4.9360,0.7600,3.7514
17871.287855,1,VDD_IN,4.9440,4.1680,20.6066
17871.289701,2,VDD_CPU_GPU_CV,4.9040,2.4320,11.9265
17871.291408,3,VDD_SOC,4.9360,0.7600,3.7514
17871.307941,1,VDD_IN,4.9440,4.1840,20.6857
17871.309450,2,VDD_CPU_GPU_CV,4.9040,2.4400,11.9658
17871.310811,3,VDD_SOC,4.9360,0.7600,3.7514
17871.328066,1,VDD_IN,4.9440,4.1920,20.7252
17871.329646,2,VDD_CPU_GPU_CV,4.9040,2.4480,12.0050
17871.330988,3,VDD_SOC,4.9360,0.7600,3.7514
17871.348131,1,VDD_IN,4.9440,4.2000,20.7648
17871.349589,2,VDD_CPU_GPU_CV,4.9040,2.4480,12.0050
17871.350917,3,VDD_SOC,4.9360,0.7600,3.7514
17871.368255,1,VDD_IN,4.9440,4.2080,20.8044
17871.369926,2,VDD_CPU_GPU_CV,4.9040,2.4560,12.0442
17871.371287,3,VDD_SOC,4.9360,0.7600,3.7514
17871.388323,1,VDD_IN,4.9440,4.2160,20.8439
17871.389746,2,VDD_CPU_GPU_CV,4.9040,2.4640,12.0835
17871.391069,3,VDD_SOC,4.9360,0.7600,3.7514
17871.408428,1,VDD_IN,4.9440,4.2160,20.8439
17871.410190,2,VDD_CPU_GPU_CV,4.9040,2.4640,12.0835
17871.411623,3,VDD_SOC,4.9360,0.7600,3.7514
17871.428486,1,VDD_IN,4.9440,4.2240,20.8835
17871.429887,2,VDD_CPU_GPU_CV,4.9040,2.4720,12.1227
17871.431286,3,VDD_SOC,4.9280,0.7600,3.7453
17871.448574,1,VDD_IN,4.9440,4.2320,20.9230
17871.450076,2,VDD_CPU_GPU_CV,4.9040,2.4800,12.1619
17871.451431,3,VDD_SOC,4.9280,0.7600,3.7453
17871.468642,1,VDD_IN,4.9440,4.2400,20.9626
17871.470060,2,VDD_CPU_GPU_CV,4.9040,2.4800,12.1619
17871.471390,3,VDD_SOC,4.9280,0.7680,3.7847
17871.488723,1,VDD_IN,4.9440,4.2480,21.0021
17871.490157,2,VDD_CPU_GPU_CV,4.9040,2.4880,12.2012
17871.491504,3,VDD_SOC,4.9280,0.7680,3.7847
17871.508793,1,VDD_IN,4.9440,4.2560,21.0417
17871.510269,2,VDD_CPU_GPU_CV,4.9040,2.4880,12.2012
17871.511569,3,VDD_SOC,4.9280,0.7680,3.7847
17871.528861,1,VDD_IN,4.9440,4.2560,21.0417
17871.530261,2,VDD_CPU_GPU_CV,4.9040,2.4960,12.2404
17871.531633,3,VDD_SOC,4.9280,0.7680,3.7847
17871.548937,1,VDD_IN,4.9440,4.2560,21.0417
17871.550587,2,VDD_CPU_GPU_CV,4.9040,2.4960,12.2404
17871.552088,3,VDD_SOC,4.9280,0.7680,3.7847
17871.569022,1,VDD_IN,4.9440,4.2640,21.0812
17871.570700,2,VDD_CPU_GPU_CV,4.9040,2.5040,12.2796
17871.572107,3,VDD_SOC,4.9280,0.7680,3.7847
17871.589113,1,VDD_IN,4.9440,4.2720,21.1208
17871.590939,2,VDD_CPU_GPU_CV,4.9040,2.5120,12.3188
17871.592446,3,VDD_SOC,4.9280,0.7680,3.7847
17871.609196,1,VDD_IN,4.9440,4.2720,21.1208
17871.610684,2,VDD_CPU_GPU_CV,4.9040,2.5120,12.3188
17871.612097,3,VDD_SOC,4.9280,0.7680,3.7847
17871.629292,1,VDD_IN,4.9440,4.2800,21.1603
17871.630817,2,VDD_CPU_GPU_CV,4.9040,2.5200,12.3581
17871.632192,3,VDD_SOC,4.9280,0.7680,3.7847
17871.649357,1,VDD_IN,4.9440,4.2880,21.1999
17871.650919,2,VDD_CPU_GPU_CV,4.9040,2.5200,12.3581
17871.652287,3,VDD_SOC,4.9280,0.7680,3.7847
17871.669428,1,VDD_IN,4.9440,4.2960,21.2394
17871.670850,2,VDD_CPU_GPU_CV,4.9040,2.5280,12.3973
17871.672173,3,VDD_SOC,4.9280,0.7680,3.7847
17871.689500,1,VDD_IN,4.9440,4.2960,21.2394
17871.691049,2,VDD_CPU_GPU_CV,4.8960,2.5280,12.3771
17871.692397,3,VDD_SOC,4.9280,0.7680,3.7847
17871.709568,1,VDD_IN,4.9440,4.3040,21.2790
17871.711023,2,VDD_CPU_GPU_CV,4.8960,2.5280,12.3771
17871.712300,3,VDD_SOC,4.9280,0.7680,3.7847
17871.729638,1,VDD_IN,4.9440,4.3040,21.2790
17871.731087,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.732412,3,VDD_SOC,4.9280,0.7680,3.7847
17871.749724,1,VDD_IN,4.9440,4.3120,21.3185
17871.751378,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.752670,3,VDD_SOC,4.9280,0.7680,3.7847
17871.769810,1,VDD_IN,4.9440,4.3120,21.3185
17871.771276,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.772658,3,VDD_SOC,4.9280,0.7680,3.7847
17871.789881,1,VDD_IN,4.9440,4.3120,21.3185
17871.791349,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.792672,3,VDD_SOC,4.9280,0.7680,3.7847
17871.809964,1,VDD_IN,4.9440,4.3120,21.3185
17871.811451,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.812804,3,VDD_SOC,4.9280,0.7680,3.7847
17871.830039,1,VDD_IN,4.9440,4.3200,21.3581
17871.831509,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17871.832790,3,VDD_SOC,4.9280,0.7680,3.7847
17871.850109,1,VDD_IN,4.9440,4.3200,21.3581
17871.851593,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.852926,3,VDD_SOC,4.9280,0.7760,3.8241
17871.870178,1,VDD_IN,4.9440,4.3200,21.3581
17871.871679,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.872945,3,VDD_SOC,4.9280,0.7760,3.8241
17871.890252,1,VDD_IN,4.9440,4.3280,21.3976
17871.891752,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.893036,3,VDD_SOC,4.9280,0.7760,3.8241
17871.910336,1,VDD_IN,4.9440,4.3280,21.3976
17871.911864,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.913227,3,VDD_SOC,4.9280,0.7760,3.8241
17871.930407,1,VDD_IN,4.9440,4.3280,21.3976
17871.931937,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.933233,3,VDD_SOC,4.9280,0.7760,3.8241
17871.950491,1,VDD_IN,4.9440,4.3280,21.3976
17871.952022,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.953396,3,VDD_SOC,4.9280,0.7760,3.8241
17871.970606,1,VDD_IN,4.9440,4.3280,21.3976
17871.972284,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17871.973877,3,VDD_SOC,4.9280,0.7760,3.8241
17871.990672,1,VDD_IN,4.9440,4.3280,21.3976
17871.992065,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17871.993443,3,VDD_SOC,4.9280,0.7760,3.8241
17872.010761,1,VDD_IN,4.9440,4.3280,21.3976
17872.012311,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.013595,3,VDD_SOC,4.9280,0.7760,3.8241
17872.030882,1,VDD_IN,4.9440,4.3360,21.4372
17872.032497,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.033872,3,VDD_SOC,4.9280,0.7760,3.8241
17872.050957,1,VDD_IN,4.9440,4.3360,21.4372
17872.052698,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.054048,3,VDD_SOC,4.9280,0.7760,3.8241
17872.071027,1,VDD_IN,4.9440,4.3360,21.4372
17872.072524,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.073813,3,VDD_SOC,4.9280,0.7760,3.8241
17872.091112,1,VDD_IN,4.9440,4.3360,21.4372
17872.092662,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.094045,3,VDD_SOC,4.9280,0.7760,3.8241
17872.111181,1,VDD_IN,4.9440,4.3360,21.4372
17872.112617,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.114007,3,VDD_SOC,4.9280,0.7760,3.8241
17872.131268,1,VDD_IN,4.9440,4.3440,21.4767
17872.132753,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.134096,3,VDD_SOC,4.9280,0.7760,3.8241
17872.151339,1,VDD_IN,4.9440,4.3360,21.4372
17872.152793,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.154161,3,VDD_SOC,4.9280,0.7760,3.8241
17872.171407,1,VDD_IN,4.9440,4.3440,21.4767
17872.172791,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.174134,3,VDD_SOC,4.9280,0.7760,3.8241
17872.191547,1,VDD_IN,4.9440,4.3440,21.4767
17872.193279,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.194627,3,VDD_SOC,4.9280,0.7760,3.8241
17872.211643,1,VDD_IN,4.9440,4.3440,21.4767
17872.213245,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.214615,3,VDD_SOC,4.9280,0.7760,3.8241
17872.231733,1,VDD_IN,4.9440,4.3440,21.4767
17872.233206,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.234571,3,VDD_SOC,4.9280,0.7760,3.8241
17872.251856,1,VDD_IN,4.9440,4.3440,21.4767
17872.253677,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17872.255031,3,VDD_SOC,4.9280,0.7760,3.8241
17872.271917,1,VDD_IN,4.9440,4.3440,21.4767
17872.273417,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17872.274693,3,VDD_SOC,4.9280,0.7760,3.8241
17872.291987,1,VDD_IN,4.9440,4.2000,20.7648
17872.295878,2,VDD_CPU_GPU_CV,4.9040,2.4320,11.9265
17872.297475,3,VDD_SOC,4.9360,0.7600,3.7514
17872.312029,1,VDD_IN,4.9520,4.0720,20.1645
17872.313591,2,VDD_CPU_GPU_CV,4.9120,2.3440,11.5137
17872.314885,3,VDD_SOC,4.9360,0.7440,3.6724
17872.332096,1,VDD_IN,4.9520,4.0800,20.2042
17872.333562,2,VDD_CPU_GPU_CV,4.9120,2.3600,11.5923
17872.334883,3,VDD_SOC,4.9360,0.7440,3.6724
17872.352215,1,VDD_IN,4.9520,4.0960,20.2834
17872.353895,2,VDD_CPU_GPU_CV,4.9120,2.3680,11.6316
17872.355175,3,VDD_SOC,4.9360,0.7520,3.7119
17872.372285,1,VDD_IN,4.9520,4.1040,20.3230
17872.373740,2,VDD_CPU_GPU_CV,4.9120,2.3760,11.6709
17872.375009,3,VDD_SOC,4.9360,0.7520,3.7119
17872.392353,1,VDD_IN,4.9520,4.1200,20.4022
17872.393732,2,VDD_CPU_GPU_CV,4.9040,2.3840,11.6911
17872.395092,3,VDD_SOC,4.9360,0.7520,3.7119
17872.412425,1,VDD_IN,4.9440,4.1280,20.4088
17872.414217,2,VDD_CPU_GPU_CV,4.9040,2.4000,11.7696
17872.415560,3,VDD_SOC,4.9360,0.7520,3.7119
17872.432519,1,VDD_IN,4.9440,4.1440,20.4879
17872.433980,2,VDD_CPU_GPU_CV,4.9040,2.4000,11.7696
17872.435384,3,VDD_SOC,4.9360,0.7520,3.7119
17872.452624,1,VDD_IN,4.9440,4.1520,20.5275
17872.454234,2,VDD_CPU_GPU_CV,4.9040,2.4160,11.8481
17872.455614,3,VDD_SOC,4.9360,0.7520,3.7119
17872.472689,1,VDD_IN,4.9440,4.1600,20.5670
17872.474071,2,VDD_CPU_GPU_CV,4.9040,2.4160,11.8481
17872.475433,3,VDD_SOC,4.9360,0.7520,3.7119
17872.492806,1,VDD_IN,4.9440,4.1680,20.6066
17872.494372,2,VDD_CPU_GPU_CV,4.9040,2.4320,11.9265
17872.495728,3,VDD_SOC,4.9360,0.7600,3.7514
17872.512874,1,VDD_IN,4.9440,4.1760,20.6461
17872.514252,2,VDD_CPU_GPU_CV,4.9040,2.4320,11.9265
17872.515957,3,VDD_SOC,4.9360,0.7600,3.7514
17872.532944,1,VDD_IN,4.9440,4.1920,20.7252
17872.534346,2,VDD_CPU_GPU_CV,4.9040,2.4480,12.0050
17872.535689,3,VDD_SOC,4.9360,0.7600,3.7514
17872.553039,1,VDD_IN,4.9440,4.1920,20.7252
17872.554608,2,VDD_CPU_GPU_CV,4.9040,2.4480,12.0050
17872.556228,3,VDD_SOC,4.9360,0.7600,3.7514
17872.573123,1,VDD_IN,4.9440,4.2080,20.8044
17872.574703,2,VDD_CPU_GPU_CV,4.9040,2.4560,12.0442
17872.576161,3,VDD_SOC,4.9360,0.7600,3.7514
17872.593239,1,VDD_IN,4.9440,4.2160,20.8439
17872.594883,2,VDD_CPU_GPU_CV,4.9040,2.4640,12.0835
17872.596243,3,VDD_SOC,4.9280,0.7600,3.7453
17872.613312,1,VDD_IN,4.9440,4.2240,20.8835
17872.614780,2,VDD_CPU_GPU_CV,4.9040,2.4720,12.1227
17872.616131,3,VDD_SOC,4.9280,0.7600,3.7453
17872.633387,1,VDD_IN,4.9440,4.2320,20.9230
17872.634782,2,VDD_CPU_GPU_CV,4.9040,2.4800,12.1619
17872.636166,3,VDD_SOC,4.9280,0.7600,3.7453
17872.653462,1,VDD_IN,4.9440,4.2400,20.9626
17872.654934,2,VDD_CPU_GPU_CV,4.9040,2.4880,12.2012
17872.656211,3,VDD_SOC,4.9280,0.7600,3.7453
17872.673534,1,VDD_IN,4.9440,4.2400,20.9626
17872.674915,2,VDD_CPU_GPU_CV,4.9040,2.4880,12.2012
17872.676270,3,VDD_SOC,4.9280,0.7600,3.7453
17872.693603,1,VDD_IN,4.9440,4.2480,21.0021
17872.695014,2,VDD_CPU_GPU_CV,4.9040,2.4960,12.2404
17872.696402,3,VDD_SOC,4.9280,0.7680,3.7847
17872.713672,1,VDD_IN,4.9440,4.2560,21.0417
17872.715170,2,VDD_CPU_GPU_CV,4.9040,2.4960,12.2404
17872.716523,3,VDD_SOC,4.9280,0.7680,3.7847
17872.733754,1,VDD_IN,4.9440,4.2560,21.0417
17872.735294,2,VDD_CPU_GPU_CV,4.9040,2.5040,12.2796
17872.736669,3,VDD_SOC,4.9280,0.7680,3.7847
17872.753820,1,VDD_IN,4.9440,4.2640,21.0812
17872.755276,2,VDD_CPU_GPU_CV,4.9040,2.5120,12.3188
17872.756546,3,VDD_SOC,4.9280,0.7680,3.7847
17872.773905,1,VDD_IN,4.9440,4.2640,21.0812
17872.775395,2,VDD_CPU_GPU_CV,4.9040,2.5120,12.3188
17872.776762,3,VDD_SOC,4.9280,0.7680,3.7847
17872.793976,1,VDD_IN,4.9440,4.2720,21.1208
17872.795472,2,VDD_CPU_GPU_CV,4.9040,2.5200,12.3581
17872.796818,3,VDD_SOC,4.9280,0.7680,3.7847
17872.814045,1,VDD_IN,4.9440,4.2720,21.1208
17872.815436,2,VDD_CPU_GPU_CV,4.9040,2.5200,12.3581
17872.816790,3,VDD_SOC,4.9280,0.7680,3.7847
17872.834122,1,VDD_IN,4.9440,4.2800,21.1603
17872.835618,2,VDD_CPU_GPU_CV,4.9040,2.5280,12.3973
17872.836898,3,VDD_SOC,4.9280,0.7680,3.7847
17872.854189,1,VDD_IN,4.9440,4.2880,21.1999
17872.855660,2,VDD_CPU_GPU_CV,4.9040,2.5280,12.3973
17872.856939,3,VDD_SOC,4.9280,0.7680,3.7847
17872.874276,1,VDD_IN,4.9440,4.2880,21.1999
17872.875747,2,VDD_CPU_GPU_CV,4.9040,2.5280,12.3973
17872.877112,3,VDD_SOC,4.9280,0.7680,3.7847
17872.894346,1,VDD_IN,4.9440,4.2960,21.2394
17872.895754,2,VDD_CPU_GPU_CV,4.9040,2.5280,12.3973
17872.897064,3,VDD_SOC,4.9280,0.7680,3.7847
17872.914470,1,VDD_IN,4.9440,4.2960,21.2394
17872.916089,2,VDD_CPU_GPU_CV,4.9040,2.5360,12.4365
17872.917368,3,VDD_SOC,4.9280,0.7680,3.7847
17872.934549,1,VDD_IN,4.9440,4.2960,21.2394
17872.936052,2,VDD_CPU_GPU_CV,4.8960,2.5360,12.4163
17872.937436,3,VDD_SOC,4.9280,0.7680,3.7847
17872.954617,1,VDD_IN,4.9440,4.3040,21.2790
17872.956056,2,VDD_CPU_GPU_CV,4.9040,2.5440,12.4758
17872.957380,3,VDD_SOC,4.9280,0.7680,3.7847
17872.974704,1,VDD_IN,4.9440,4.3120,21.3185
17872.976204,2,VDD_CPU_GPU_CV,4.8960,2.5440,12.4554
17872.977525,3,VDD_SOC,4.9280,0.7680,3.7847
17872.994777,1,VDD_IN,4.9440,4.3120,21.3185
17872.996225,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17872.997589,3,VDD_SOC,4.9280,0.7680,3.7847
17873.014862,1,VDD_IN,4.9440,4.3120,21.3185
17873.016327,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17873.017705,3,VDD_SOC,4.9280,0.7680,3.7847
17873.034985,1,VDD_IN,4.9440,4.3200,21.3581
17873.036673,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17873.038036,3,VDD_SOC,4.9280,0.7760,3.8241
17873.055049,1,VDD_IN,4.9360,4.3200,21.3235
17873.056478,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17873.057809,3,VDD_SOC,4.9280,0.7760,3.8241
17873.075136,1,VDD_IN,4.9440,4.3280,21.3976
17873.076537,2,VDD_CPU_GPU_CV,4.8960,2.5520,12.4946
17873.077890,3,VDD_SOC,4.9280,0.7760,3.8241
17873.095207,1,VDD_IN,4.9360,4.3280,21.3630
17873.096717,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.097986,3,VDD_SOC,4.9280,0.7760,3.8241
17873.115276,1,VDD_IN,4.9440,4.3280,21.3976
17873.116737,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.118072,3,VDD_SOC,4.9280,0.7760,3.8241
17873.135346,1,VDD_IN,4.9440,4.3280,21.3976
17873.136841,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.138152,3,VDD_SOC,4.9280,0.7760,3.8241
17873.155417,1,VDD_IN,4.9440,4.3360,21.4372
17873.156828,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.158200,3,VDD_SOC,4.9280,0.7760,3.8241
17873.175488,1,VDD_IN,4.9440,4.3360,21.4372
17873.177026,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.178352,3,VDD_SOC,4.9280,0.7760,3.8241
17873.195585,1,VDD_IN,4.9440,4.3360,21.4372
17873.197495,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.199398,3,VDD_SOC,4.9280,0.7760,3.8241
17873.215684,1,VDD_IN,4.9360,4.3360,21.4025
17873.217283,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.218656,3,VDD_SOC,4.9280,0.7760,3.8241
17873.235751,1,VDD_IN,4.9360,4.3360,21.4025
17873.237424,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.239130,3,VDD_SOC,4.9280,0.7760,3.8241
17873.255820,1,VDD_IN,4.9360,4.3360,21.4025
17873.257255,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.258574,3,VDD_SOC,4.9280,0.7760,3.8241
17873.275892,1,VDD_IN,4.9360,4.3360,21.4025
17873.277289,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.278636,3,VDD_SOC,4.9280,0.7760,3.8241
17873.295960,1,VDD_IN,4.9360,4.3360,21.4025
17873.297439,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.298706,3,VDD_SOC,4.9280,0.7760,3.8241
17873.316026,1,VDD_IN,4.9440,4.3360,21.4372
17873.317438,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.318765,3,VDD_SOC,4.9280,0.7760,3.8241
17873.336101,1,VDD_IN,4.9440,4.3440,21.4767
17873.337702,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.339027,3,VDD_SOC,4.9280,0.7760,3.8241
17873.356170,1,VDD_IN,4.9440,4.3440,21.4767
17873.357585,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.358958,3,VDD_SOC,4.9280,0.7760,3.8241
17873.376268,1,VDD_IN,4.9440,4.3440,21.4767
17873.377932,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.379273,3,VDD_SOC,4.9280,0.7760,3.8241
17873.396351,1,VDD_IN,4.9440,4.3440,21.4767
17873.397889,2,VDD_CPU_GPU_CV,4.8960,2.5600,12.5338
17873.399259,3,VDD_SOC,4.9280,0.7760,3.8241
17873.416421,1,VDD_IN,4.9360,4.3520,21.4815
17873.417879,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17873.419219,3,VDD_SOC,4.9280,0.7760,3.8241
17873.436526,1,VDD_IN,4.9360,4.3440,21.4420
17873.438059,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17873.439410,3,VDD_SOC,4.9280,0.7760,3.8241
17873.456607,1,VDD_IN,4.9360,4.3440,21.4420
17873.458368,2,VDD_CPU_GPU_CV,4.8960,2.5680,12.5729
17873.459656,3,VDD_SOC,4.9280,0.7760,3.8241
