timestamp_s,channel,rail_name,voltage_v,current_a,power_w
15650.344790,1,VDD_IN,5.0400,1.3920,7.0157
15650.346310,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.347603,3,VDD_SOC,5.0400,0.3280,1.6531
15650.354853,1,VDD_IN,5.0400,1.3920,7.0157
15650.356486,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.357833,3,VDD_SOC,5.0400,0.3280,1.6531
15650.364922,1,VDD_IN,5.0400,1.4000,7.0560
15650.366445,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.367940,3,VDD_SOC,5.0400,0.3280,1.6531
15650.374990,1,VDD_IN,5.0400,1.3920,7.0157
15650.376400,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.377760,3,VDD_SOC,5.0400,0.3280,1.6531
15650.385059,1,VDD_IN,5.0400,1.3840,6.9754
15650.386469,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.387823,3,VDD_SOC,5.0400,0.3280,1.6531
15650.395132,1,VDD_IN,5.0400,1.3760,6.9350
15650.396676,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.397966,3,VDD_SOC,5.0400,0.3280,1.6531
15650.405202,1,VDD_IN,5.0400,1.3840,6.9754
15650.406708,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.407985,3,VDD_SOC,5.0400,0.3280,1.6531
15650.415273,1,VDD_IN,5.0400,1.3920,7.0157
15650.416710,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.417991,3,VDD_SOC,5.0400,0.3280,1.6531
15650.425343,1,VDD_IN,5.0400,1.4000,7.0560
15650.426788,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.428179,3,VDD_SOC,5.0400,0.3280,1.6531
15650.435425,1,VDD_IN,5.0400,1.4000,7.0560
15650.437015,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.438376,3,VDD_SOC,5.0320,0.3280,1.6505
15650.445497,1,VDD_IN,5.0400,1.4160,7.1366
15650.447017,2,VDD_CPU_GPU_CV,5.0320,0.4240,2.1336
15650.448300,3,VDD_SOC,5.0320,0.3280,1.6505
15650.455566,1,VDD_IN,5.0400,1.4160,7.1366
15650.457023,2,VDD_CPU_GPU_CV,5.0320,0.4240,2.1336
15650.458307,3,VDD_SOC,5.0400,0.3280,1.6531
